,,Median of games,Mean of games,Std of games,Median of games_starts,Mean of games_starts,Std of games_starts,Median of minutes,Mean of minutes,Std of minutes,Median of goals,Mean of goals,Std of goals,Median of assists,Mean of assists,Std of assists,Median of cards_yellow,Mean of cards_yellow,Std of cards_yellow,Median of cards_red,Mean of cards_red,Std of cards_red,Median of xg,Mean of xg,Std of xg,Median of xg_assist,Mean of xg_assist,Std of xg_assist,Median of progressive_carries_x,Mean of progressive_carries_x,Std of progressive_carries_x,Median of progressive_passes_x,Mean of progressive_passes_x,Std of progressive_passes_x,Median of progressive_passes_received_x,Mean of progressive_passes_received_x,Std of progressive_passes_received_x,Median of goals_per90,Mean of goals_per90,Std of goals_per90,Median of assists_per90,Mean of assists_per90,Std of assists_per90,Median of xg_per90,Mean of xg_per90,Std of xg_per90,Median of xg_assist_per90,Mean of xg_assist_per90,Std of xg_assist_per90,Median of gk_goals_against_per90,Mean of gk_goals_against_per90,Std of gk_goals_against_per90,Median of gk_save_pct,Mean of gk_save_pct,Std of gk_save_pct,Median of gk_clean_sheets_pct,Mean of gk_clean_sheets_pct,Std of gk_clean_sheets_pct,Median of gk_pens_save_pct,Mean of gk_pens_save_pct,Std of gk_pens_save_pct,Median of shots_on_target_pct,Mean of shots_on_target_pct,Std of shots_on_target_pct,Median of shots_on_target_per90,Mean of shots_on_target_per90,Std of shots_on_target_per90,Median of goals_per_shot,Mean of goals_per_shot,Std of goals_per_shot,Median of average_shot_distance,Mean of average_shot_distance,Std of average_shot_distance,Median of passes_completed,Mean of passes_completed,Std of passes_completed,Median of passes_pct,Mean of passes_pct,Std of passes_pct,Median of passes_total_distance,Mean of passes_total_distance,Std of passes_total_distance,Median of passes_pct_short,Mean of passes_pct_short,Std of passes_pct_short,Median of passes_pct_medium,Mean of passes_pct_medium,Std of passes_pct_medium,Median of passes_pct_long,Mean of passes_pct_long,Std of passes_pct_long,Median of assisted_shots,Mean of assisted_shots,Std of assisted_shots,Median of passes_into_final_third,Mean of passes_into_final_third,Std of passes_into_final_third,Median of passes_into_penalty_area,Mean of passes_into_penalty_area,Std of passes_into_penalty_area,Median of crosses_into_penalty_area,Mean of crosses_into_penalty_area,Std of crosses_into_penalty_area,Median of progressive_passes_y,Mean of progressive_passes_y,Std of progressive_passes_y,Median of sca,Mean of sca,Std of sca,Median of sca_per90,Mean of sca_per90,Std of sca_per90,Median of gca,Mean of gca,Std of gca,Median of gca_per90,Mean of gca_per90,Std of gca_per90,Median of tackles,Mean of tackles,Std of tackles,Median of tackles_won,Mean of tackles_won,Std of tackles_won,Median of challenges,Mean of challenges,Std of challenges,Median of challenges_lost,Mean of challenges_lost,Std of challenges_lost,Median of blocks,Mean of blocks,Std of blocks,Median of blocked_shots,Mean of blocked_shots,Std of blocked_shots,Median of blocked_passes,Mean of blocked_passes,Std of blocked_passes,Median of interceptions,Mean of interceptions,Std of interceptions,Median of touches,Mean of touches,Std of touches,Median of touches_def_pen_area,Mean of touches_def_pen_area,Std of touches_def_pen_area,Median of touches_def_3rd,Mean of touches_def_3rd,Std of touches_def_3rd,Median of touches_mid_3rd,Mean of touches_mid_3rd,Std of touches_mid_3rd,Median of touches_att_3rd,Mean of touches_att_3rd,Std of touches_att_3rd,Median of touches_att_pen_area,Mean of touches_att_pen_area,Std of touches_att_pen_area,Median of take_ons,Mean of take_ons,Std of take_ons,Median of take_ons_won_pct,Mean of take_ons_won_pct,Std of take_ons_won_pct,Median of take_ons_tackled_pct,Mean of take_ons_tackled_pct,Std of take_ons_tackled_pct,Median of carries,Mean of carries,Std of carries,Median of carries_progressive_distance,Mean of carries_progressive_distance,Std of carries_progressive_distance,Median of progressive_carries_y,Mean of progressive_carries_y,Std of progressive_carries_y,Median of carries_into_final_third,Mean of carries_into_final_third,Std of carries_into_final_third,Median of carries_into_penalty_area,Mean of carries_into_penalty_area,Std of carries_into_penalty_area,Median of miscontrols,Mean of miscontrols,Std of miscontrols,Median of dispossessed,Mean of dispossessed,Std of dispossessed,Median of passes_received,Mean of passes_received,Std of passes_received,Median of progressive_passes_received_y,Mean of progressive_passes_received_y,Std of progressive_passes_received_y,Median of fouls,Mean of fouls,Std of fouls,Median of fouled,Mean of fouled,Std of fouled,Median of offsides,Mean of offsides,Std of offsides,Median of crosses,Mean of crosses,Std of crosses,Median of ball_recoveries,Mean of ball_recoveries,Std of ball_recoveries,Median of aerials_won,Mean of aerials_won,Std of aerials_won,Median of aerials_lost,Mean of aerials_lost,Std of aerials_lost,Median of aerials_won_pct,Mean of aerials_won_pct,Std of aerials_won_pct
0,all,23.0,21.222672064777328,9.975985981037818,14.0,15.566801619433198,10.957163091573111,1337.0,1395.8663967611335,927.7990435855538,1.0,2.0303643724696356,3.548717602392066,1.0,1.508097165991903,2.219893283318498,2.0,2.9959514170040484,2.636147499018243,0.0,0.09109311740890688,0.3084371706992591,0.9,2.0491902834008098,3.1236176418767605,0.9,1.5161943319838056,1.8906144001431546,15.0,26.39676113360324,31.065468878296773,37.5,52.08906882591093,50.531135963562825,25.0,51.44331983805668,64.8220518308452,0.03,0.11995951417004048,0.18226543285205024,0.04,0.08951417004048583,0.12283899487906938,0.07,0.13301619433198383,0.15954553783129433,0.07,0.09665991902834008,0.10022276269928201,0.0,0.13676113360323888,0.5060201829825868,0.0,5.368421052631579,18.308902686480263,0.0,1.9050607287449393,8.990201714787732,0.0,0.975506072874494,7.87925532970426,28.6,26.318218623481783,20.89153462847175,0.23,0.398582995951417,0.46536950813494066,0.04,0.07022267206477732,0.09769841729803674,15.7,14.913765182186236,7.080139121030484,456.5,560.6963562753036,465.5441328833956,80.15,79.23663967611338,8.285915959613735,7306.0,9638.417004048582,8432.291568220051,89.9,88.73765182186236,6.782605074346465,85.7,83.97611336032388,10.128975380908091,53.4,53.703643724696356,16.56788196670499,8.0,13.799595141700404,15.526928771561252,29.0,43.73886639676113,45.47734905878049,6.0,11.757085020242915,14.56738209494973,1.0,2.8097165991902835,4.37031136425487,37.5,52.08906882591093,50.531135963562825,21.0,32.28542510121458,32.58649762876319,1.795,2.071801619433198,1.4174438443350106,2.0,3.522267206477733,4.251060018321154,0.15,0.21275303643724694,0.22164814994519688,17.0,24.89676113360324,22.86328246837779,10.0,14.88663967611336,14.027476067752309,17.0,22.700404858299596,20.583262855410105,8.0,11.145748987854251,10.511416190522295,12.0,15.465587044534413,13.862766611805219,2.0,5.228744939271255,7.387170478005796,8.0,10.236842105263158,9.47820061851809,7.0,11.323886639676113,11.86521482293623,738.0,847.7894736842105,631.1617031697988,31.0,95.69635627530364,178.09168988748553,159.0,280.63157894736844,311.85415191019604,279.5,360.88663967611336,319.76469433007105,142.0,214.62955465587044,212.21508860265547,20.0,34.991902834008094,41.560873695524826,14.0,25.7834008097166,31.60705187082127,43.05,42.688259109311744,25.03914873506975,42.25,38.83805668016194,23.63885585545535,401.5,475.10526315789474,363.57796155770774,1039.5,1318.9716599190283,1109.3856235186463,15.0,26.39676113360324,31.065468878296773,13.0,17.763157894736842,18.435089209043824,2.0,8.222672064777328,14.459252817287211,13.0,19.257085020242915,19.7168779030626,8.0,13.334008097165992,14.916800271937527,483.5,554.9574898785426,426.4061004364582,25.0,51.44331983805668,64.8220518308452,12.0,15.680161943319838,13.969792504208428,10.0,15.204453441295547,14.940337750338067,1.0,2.4068825910931175,4.005375849799209,9.0,24.831983805668017,36.266006598412325,45.0,58.87044534412956,46.96590858239222,10.0,18.388663967611336,21.62268062662846,13.0,18.356275303643724,18.75556958775102,50.0,48.04655870445344,22.181517860231473
1,Arsenal,23.5,23.272727272727273,8.066283844803323,16.5,17.5,10.39574088612392,1478.5,1564.4545454545455,902.9764921937589,2.0,2.8181818181818183,2.805375174576454,1.5,2.3181818181818183,2.7496556258204516,2.5,2.909090909090909,1.9738550848793073,0.0,0.22727272727272727,0.5284134548067254,1.65,2.563636363636363,2.64098564835275,0.9,1.9318181818181814,2.1877116471514824,23.0,35.31818181818182,32.69685635629847,56.5,77.0,62.4431169717116,52.0,75.95454545454545,77.48823399024143,0.10500000000000001,0.16272727272727275,0.16406101705163637,0.10500000000000001,0.1372727272727273,0.14998989864977472,0.1,0.1527272727272727,0.1416629742325011,0.09,0.11954545454545452,0.11712741424974416,0.0,0.04045454545454546,0.18974863755649327,0.0,3.3681818181818177,15.79817308195073,0.0,1.5590909090909089,7.3127845709974375,0.0,0.0,0.0,30.65,26.59545454545454,17.325881473424918,0.22,0.4090909090909091,0.40970266908610325,0.13,0.13090909090909092,0.12990506023756226,14.65,13.977272727272727,5.767472981188953,468.5,717.6818181818181,560.3350516698649,82.95,82.32272727272728,6.265698898286024,7398.0,11757.954545454546,9938.890938785555,91.75,90.88636363636364,4.674683126979019,86.3,84.95454545454544,7.859463647805035,53.349999999999994,55.31818181818183,9.762495600322715,10.0,17.5,17.781076082922166,40.5,58.09090909090909,52.91854395551992,9.0,18.272727272727273,18.49371017447056,1.5,3.0,3.625307868699863,56.5,77.0,62.4431169717116,25.0,39.86363636363637,34.142970348849616,2.24,2.4500000000000006,1.4035600993120858,3.0,5.0,5.597618541248888,0.24,0.29227272727272735,0.299474648234312,19.5,24.636363636363637,20.726209435778593,12.0,14.681818181818182,12.635499363137344,21.0,21.363636363636363,14.85660172174696,11.0,10.636363636363637,7.575307345928704,10.0,13.681818181818182,11.167070484395772,1.5,4.409090909090909,6.835893301495952,7.5,9.272727272727273,7.88719165532271,6.0,9.636363636363637,8.866982385421583,771.5,1008.9545454545455,673.6841479275218,25.0,75.81818181818181,170.01334299559198,125.0,254.45454545454547,337.02631341000057,296.0,439.0,390.8871472749672,225.0,323.09090909090907,237.02399096794466,38.5,53.77272727272727,50.36148549019598,23.5,30.59090909090909,29.146034755886472,44.65,49.26818181818182,22.443248775175483,36.4,37.404545454545456,18.05748696518526,427.0,593.2727272727273,410.1600363410061,1358.0,1677.6363636363637,1143.7038638295003,23.0,35.31818181818182,32.69685635629847,19.5,21.954545454545453,18.367873798531715,4.5,12.136363636363637,15.458994775874638,15.5,20.136363636363637,15.944234529089648,13.5,15.863636363636363,13.52350847174214,552.0,710.8636363636364,492.201884195088,52.0,75.95454545454545,77.48823399024143,14.0,16.954545454545453,11.273556386210767,17.0,17.045454545454547,12.403829181143148,2.0,3.5454545454545454,3.6868785704269667,11.0,32.18181818181818,42.69006393110179,49.5,59.68181818181818,41.36755844589927,10.5,19.90909090909091,19.786741811504783,15.5,19.363636363636363,17.646112358966818,51.15,47.82727272727273,19.01468559819668
2,Aston Villa,20.5,19.428571428571427,10.333077313776704,9.5,13.75,11.660712766474536,1004.0,1235.357142857143,943.1826033597223,1.0,1.8928571428571428,3.2924074914790076,0.0,1.5,2.3959842947608694,2.0,2.4285714285714284,2.2513958045583786,0.0,0.07142857142857142,0.262265264156481,0.8,1.9535714285714287,2.9725263158486417,0.45,1.4321428571428572,2.0083259237168196,16.5,23.785714285714285,23.6601824338747,34.0,44.17857142857143,48.1994725431633,21.0,43.75,51.99617151148584,0.035,0.16999999999999998,0.2806342023979892,0.0,0.08535714285714287,0.11429274118609059,0.08,0.19321428571428573,0.24695259061322278,0.05,0.09071428571428573,0.103563491759388,0.0,0.12000000000000001,0.44913084788123664,0.0,4.367857142857143,16.10849910408302,0.0,4.2,19.066977464444374,0.0,1.7857142857142858,9.449111825230679,25.0,25.914285714285715,22.409384844313085,0.195,0.4642857142857143,0.6783991427068558,0.04,0.06642857142857143,0.07889112449325035,16.1,15.078571428571431,6.79740457783035,402.5,491.0,427.63665781959236,81.94999999999999,81.24285714285713,7.185552818828159,5738.0,8421.57142857143,7968.745504822884,91.45,90.07142857142857,5.500024049971469,86.45,86.43928571428572,7.728462991542382,53.9,54.48571428571428,15.355026063046113,6.5,12.107142857142858,14.937745592499672,23.5,38.0,46.91047423116284,7.5,10.5,12.671051872498808,0.0,1.8571428571428572,3.6989917116073245,34.0,44.17857142857143,48.1994725431633,20.0,28.642857142857142,29.93352423313822,1.825,2.1085714285714285,1.379749613049047,2.0,3.4285714285714284,3.881853045748006,0.18,0.2310714285714286,0.20994424807931103,10.5,21.392857142857142,20.55226271351898,6.0,12.321428571428571,12.516814088282807,10.5,18.214285714285715,19.028939253161987,5.5,7.964285714285714,8.234894781567768,10.0,10.857142857142858,9.151863949852716,2.5,3.607142857142857,4.314826168888484,5.5,7.25,6.369051327695108,5.0,8.071428571428571,8.379554356702464,655.0,721.4642857142857,574.5980548202149,30.0,86.96428571428571,191.6212472064421,133.0,242.96428571428572,300.24082705855346,244.0,308.7142857142857,300.822065919233,117.5,176.96428571428572,169.99226172864178,20.5,31.535714285714285,37.602681290190475,17.0,24.285714285714285,30.09596643683661,45.9,48.267857142857146,26.13912993495793,39.45,37.51428571428571,23.614225378183384,397.0,408.2857142857143,318.5088936653345,1086.5,1180.8214285714287,939.9880635007072,16.5,23.785714285714285,23.6601824338747,12.5,14.75,13.11099340813457,2.0,7.178571428571429,10.583192724975213,9.0,16.785714285714285,21.64076595970557,8.0,12.892857142857142,15.317236201995607,483.5,482.0357142857143,387.3446624985783,21.0,43.75,51.99617151148584,8.5,13.535714285714286,13.546851876624167,9.0,16.392857142857142,17.847791202096992,1.0,1.8214285714285714,2.868133622443431,4.5,19.964285714285715,34.23717077145631,37.5,46.75,36.89587450590588,8.0,12.428571428571429,12.179000054521813,9.5,13.857142857142858,13.903674669387561,48.6,38.92857142857143,24.751099596117566
3,Bournemouth,26.0,22.217391304347824,10.180000543575314,17.0,16.695652173913043,11.632379505691295,1670.0,1494.608695652174,1004.3940615266696,1.0,2.347826086956522,3.5879684762496544,1.0,1.6956521739130435,2.0545909260769615,3.0,3.869565217391304,3.0793202884297664,0.0,0.08695652173913043,0.28810406552003043,1.1,2.6826086956521737,3.5771563330151,1.1,1.808695652173913,1.8742060242523695,19.0,29.869565217391305,34.65322279099552,43.0,58.47826086956522,52.052307227893714,31.0,57.65217391304348,71.61171101258647,0.03,0.13521739130434782,0.18007244918788032,0.04,0.10043478260869565,0.11451392376116482,0.08,0.1808695652173913,0.20232541393144277,0.1,0.12826086956521737,0.14858888291686634,0.0,0.14130434782608695,0.37557597400920684,0.0,10.434782608695652,27.582909871803725,0.0,1.9565217391304348,6.526019675600443,0.0,0.0,0.0,28.6,21.75652173913043,17.728836963519388,0.15,0.5382608695652175,0.6496058397486688,0.06,0.05217391304347827,0.05656504877645739,14.8,13.743478260869564,6.793969658117043,436.0,504.7826086956522,408.761205742617,74.3,73.93043478260869,6.575673818401266,7088.0,9147.95652173913,7897.391724074364,88.0,86.84347826086957,7.089930509145059,78.3,81.62173913043479,10.801807783116638,47.8,46.66086956521738,17.887546178847316,11.0,17.782608695652176,16.55831711293899,37.0,48.21739130434783,47.725499684739844,7.0,13.217391304347826,13.869379358661526,2.0,4.043478260869565,5.530726245831021,43.0,58.47826086956522,52.052307227893714,28.0,40.78260869565217,36.34550931588152,2.35,2.5721739130434784,1.868110266654366,2.0,3.9565217391304346,4.1939161658674236,0.21,0.22826086956521738,0.20687396632893185,21.0,27.956521739130434,23.433616608449036,10.0,16.130434782608695,14.50800515021742,25.0,25.608695652173914,21.310985494969454,13.0,13.565217391304348,10.710343712999732,16.0,18.82608695652174,16.694180188733828,3.0,5.739130434782608,7.2627154407372005,8.0,13.08695652173913,12.641608943478749,10.0,14.391304347826088,15.622650020911603,783.0,852.4782608695652,626.5489801331807,44.0,90.26086956521739,153.4657845761495,159.0,257.30434782608694,280.4485748975297,316.0,365.95652173913044,322.8818357261635,133.0,239.7391304347826,238.20430829462043,19.0,39.52173913043478,48.082192474985796,16.0,27.08695652173913,32.48623910558587,40.0,37.59130434782608,23.2561998193928,41.6,37.24347826086956,23.128235912898496,483.0,458.3478260869565,342.4985213897283,1183.0,1442.0869565217392,1300.3993062637435,19.0,29.869565217391305,34.65322279099552,17.0,21.08695652173913,20.42706102537483,1.0,9.08695652173913,16.02813731444646,18.0,23.52173913043478,21.605701194607686,8.0,14.08695652173913,17.222905053968788,435.0,499.69565217391306,370.4772640285168,31.0,57.65217391304348,71.61171101258647,16.0,20.52173913043478,17.98451244118215,10.0,15.608695652173912,13.894862132309528,0.0,2.739130434782609,5.074153680479389,10.0,32.95652173913044,41.37245269375788,59.0,73.21739130434783,57.25378631523709,20.0,23.17391304347826,21.29586424618862,22.0,24.608695652173914,20.979945251758842,46.0,48.0,20.800568174058043
4,Brentford,28.0,23.523809523809526,11.382526290850583,21.0,18.333333333333332,13.297869503545797,1913.0,1638.095238095238,1122.0364479267998,0.0,2.9047619047619047,5.539898572219188,2.0,1.9523809523809523,2.438774087040259,2.0,2.5238095238095237,1.8873009198071093,0.0,0.047619047619047616,0.21821789023599242,0.8,2.6095238095238096,4.196773136816519,1.2,1.8952380952380952,2.2310258157350376,12.0,25.857142857142858,32.37635821751068,52.0,58.285714285714285,54.49416744674871,27.0,57.57142857142857,77.18003072594065,0.0,0.1157142857142857,0.194642529488584,0.09,0.09857142857142859,0.10412904082366813,0.06,0.12095238095238095,0.16080748620337185,0.08,0.10428571428571426,0.08941875801930087,0.0,0.1319047619047619,0.41911357706019314,0.0,5.8619047619047615,18.87062468999042,0.0,5.6,21.967248348393575,0.0,0.0,0.0,31.3,26.476190476190474,19.797143853644766,0.17,0.31523809523809526,0.3816624038023531,0.0,0.06714285714285714,0.08474330989186445,14.7,13.657142857142855,6.960069786185439,489.0,582.2380952380952,445.78513936221617,77.3,76.69047619047618,7.844291221130482,7626.0,10679.142857142857,9438.228193287734,87.7,86.79523809523809,7.669255256573235,79.9,82.28571428571429,9.731355800415773,55.0,54.84285714285714,13.492574677524354,9.0,14.523809523809524,17.53744293681108,42.0,48.095238095238095,40.91931666328845,7.0,14.0,18.700267377767624,2.0,3.9047619047619047,5.271667306505238,52.0,58.285714285714285,54.49416744674871,21.0,34.095238095238095,35.68880043081409,1.72,1.8747619047619046,1.1583161012764134,2.0,5.0,5.822370651203855,0.2,0.2790476190476191,0.27171501176609225,25.0,27.523809523809526,22.234250712850766,17.0,16.523809523809526,12.890380318745631,26.0,25.476190476190474,20.602473268078878,11.0,11.857142857142858,10.518011762142663,17.0,21.19047619047619,19.307042879786245,4.0,8.714285714285714,12.942730999069928,13.0,12.476190476190476,10.385658609924782,8.0,12.761904761904763,12.300019357321199,804.0,937.047619047619,669.6892171888745,52.0,145.57142857142858,290.90867491853373,232.0,366.4761904761905,421.08082585741414,348.0,349.04761904761904,279.64378702028694,160.0,230.04761904761904,234.92093908174215,24.0,43.0,47.19110085598767,13.0,27.333333333333332,33.91066695500596,46.2,44.11904761904762,23.892145551365186,41.7,38.08571428571428,20.11572235129243,410.0,493.6666666666667,361.55391483613244,1204.0,1371.5714285714287,1143.6432822969134,12.0,25.857142857142858,32.37635821751068,11.0,15.952380952380953,18.816153141586064,1.0,9.19047619047619,17.531739923975167,14.0,23.285714285714285,26.448332380592277,8.0,12.571428571428571,13.544635205761093,497.0,573.5238095238095,410.8683023850366,27.0,57.57142857142857,77.18003072594065,12.0,13.333333333333334,10.82281540696936,10.0,15.047619047619047,14.57901296547949,1.0,2.9523809523809526,4.477456761111049,14.0,29.523809523809526,45.98545318643609,50.0,71.0,55.45087916345421,12.0,27.523809523809526,31.921182696790932,14.0,23.952380952380953,23.96137765337417,55.5,54.88571428571428,19.609826254056554
5,Brighton,21.0,19.535714285714285,10.035057595867647,10.0,13.75,10.127428835336973,929.5,1233.8214285714287,890.9927070230451,1.0,1.9642857142857142,2.999779533345284,1.0,1.3214285714285714,1.6113847605587088,2.0,2.6785714285714284,2.5970577572917,0.0,0.10714285714285714,0.314970394174356,0.75,1.910714285714286,2.643558108099664,1.0,1.3214285714285716,1.3985063839039513,18.5,26.357142857142858,30.01384160401144,40.0,49.785714285714285,50.207980141022105,27.0,49.464285714285715,62.59362299956474,0.045,0.1207142857142857,0.14892027624621398,0.035,0.09178571428571428,0.1313478156546529,0.09,0.1285714285714286,0.11850032929206586,0.08499999999999999,0.1025,0.07829786431030897,0.0,0.0775,0.3260723050922113,0.0,4.989285714285714,18.372772513729927,0.0,2.435714285714286,9.935205427081357,0.0,0.0,0.0,28.3,28.382142857142856,22.584344849367056,0.29500000000000004,0.44821428571428573,0.6493646671166141,0.045,0.07464285714285715,0.08908930778665171,16.1,16.210714285714285,5.873250048956381,343.0,517.2142857142857,488.97529719796813,80.55000000000001,79.32857142857142,8.156563235182071,4862.0,8798.57142857143,9292.458377545348,90.3,89.52857142857144,6.1105771772520345,82.1,81.2642857142857,10.622276183697698,52.55,54.046428571428564,15.593647380402656,9.5,11.892857142857142,10.064014682739266,23.0,38.642857142857146,48.632571226771304,7.5,10.928571428571429,10.509003446528764,1.0,2.857142857142857,3.8172540616821102,40.0,49.785714285714285,50.207980141022105,24.0,29.964285714285715,23.638452889866862,2.8099999999999996,2.4699999999999998,1.219735854829051,3.0,3.5357142857142856,3.0121008155025826,0.28500000000000003,0.2978571428571429,0.27518824725734825,16.5,22.642857142857142,19.76194301009877,10.0,13.821428571428571,12.092402179723866,18.0,22.857142857142858,18.713659668837042,9.0,11.714285714285714,9.160531857667648,12.0,14.428571428571429,12.257812539518143,2.0,4.0,5.450110430413654,9.5,10.428571428571429,9.949608484493698,8.5,10.357142857142858,9.945087325145108,644.5,775.75,627.333665426763,23.5,85.67857142857143,197.215440303694,121.5,247.39285714285714,328.1287393336944,229.0,337.5,329.7354158176589,149.0,199.46428571428572,179.5109574996297,17.0,34.57142857142857,42.02770565148712,12.5,26.678571428571427,31.832959359558476,43.349999999999994,43.90357142857142,22.508738749779386,45.1,44.7642857142857,21.94895111449417,377.0,455.5,391.5661336696996,1092.0,1366.392857142857,1430.1862696421806,18.5,26.357142857142858,30.01384160401144,16.0,18.571428571428573,18.6238170321382,3.0,8.5,14.995060915243121,10.5,18.892857142857142,19.16079965414396,7.0,11.5,12.366322247375164,417.0,511.25,430.0699878443559,27.0,49.464285714285715,62.59362299956474,11.0,14.607142857142858,12.464287609344773,8.0,13.678571428571429,14.560356048324099,1.0,1.4642857142857142,1.835496559257908,10.0,22.535714285714285,27.83879805682489,40.5,53.07142857142857,44.24755994229016,12.0,17.25,18.542493739356477,11.0,15.678571428571429,14.81754108513028,51.9,48.271428571428565,21.86979749170171
6,Chelsea,18.0,19.692307692307693,11.2632827568848,11.5,14.807692307692308,11.79158761412298,1046.5,1329.5,1029.0452371008769,1.0,2.269230769230769,3.6502897672123757,1.0,1.7307692307692308,2.254909174360552,2.5,3.6923076923076925,3.1971140832848715,0.0,0.038461538461538464,0.19611613513818402,0.75,2.5653846153846156,4.209507553877751,1.05,1.9653846153846155,2.476278224706151,11.0,31.192307692307693,41.09892381147636,34.5,57.53846153846154,63.00300359140396,11.5,56.80769230769231,76.25746873888183,0.05,0.1453846153846154,0.20468963372346471,0.065,0.13153846153846155,0.1841888662800726,0.08,0.15615384615384617,0.17830483836569153,0.095,0.15423076923076923,0.17029792898149002,0.0,0.1,0.35777087639996635,0.0,5.68076923076923,20.080438625304364,0.0,1.7038461538461538,6.2134358140552655,0.0,0.7692307692307693,3.922322702763681,31.45,26.434615384615384,22.548258332876927,0.275,0.45461538461538453,0.48535538129688655,0.06,0.08269230769230769,0.11525823848411679,13.65,13.334615384615386,6.510664623996067,521.0,648.7307692307693,587.2944445636998,84.75,84.0576923076923,6.4410044606053845,7782.0,11225.0,10550.480872453161,91.9,91.06538461538463,5.697082924282729,90.7,88.54230769230769,7.3022283216521275,57.5,57.15384615384616,17.983575412453014,6.5,16.807692307692307,21.85043565839222,27.5,53.88461538461539,58.51244443574507,4.0,12.807692307692308,17.11611925821792,0.0,2.730769230769231,5.488589562411766,34.5,57.53846153846154,63.00300359140396,15.0,38.96153846153846,47.7505859811004,1.72,2.316538461538461,1.678706507541309,2.5,4.076923076923077,4.706787243316417,0.23,0.25346153846153846,0.242684030091678,11.0,20.73076923076923,23.8839824021166,8.5,13.0,14.767531953579786,11.5,19.384615384615383,22.59925117888099,5.5,9.692307692307692,12.10873810359851,9.0,12.653846153846153,13.841798460293539,1.5,3.730769230769231,5.632460864010986,5.5,8.923076923076923,10.071437144412219,7.5,9.923076923076923,11.471436098145958,744.5,902.2307692307693,767.0820716294864,20.0,85.0,179.55968367091762,126.5,271.61538461538464,334.7028624823011,267.5,407.03846153846155,412.558212209548,92.5,231.26923076923077,258.923086292792,12.0,40.84615384615385,52.00514767420034,13.0,27.76923076923077,34.050912107968784,43.25,42.45384615384615,23.352674035651347,39.55,36.55,23.78236741790018,405.5,522.6153846153846,421.20769954245395,1016.0,1491.1538461538462,1199.768434067431,11.0,31.192307692307693,41.09892381147636,9.5,17.423076923076923,19.233664397452873,1.0,11.576923076923077,21.692714126034257,6.0,16.346153846153847,19.88756859486309,5.5,10.76923076923077,12.054236408193404,523.0,643.4230769230769,538.6618362629321,11.5,56.80769230769231,76.25746873888183,8.0,15.461538461538462,16.147397980432064,10.5,15.884615384615385,16.907576817691936,1.0,2.3461538461538463,4.629836348661215,3.0,23.692307692307693,40.59632419889193,38.0,55.92307692307692,51.396438068740196,9.5,14.26923076923077,16.57602531925598,8.5,13.846153846153847,14.69337893799056,40.3,45.06923076923077,27.333214508809885
